DateTime,Occurred_Time_From,Description,district,100 Block,Lat,Long
6-27-09 3:49 PM,1549,THEFT BICYCLE UNDER $5000,2,0 KEEFER ST,49.2792552,-123.1044546
6-27-09 6:05 PM,1805,THEFT BICYCLE UNDER $5000,3,1700 E BROADWAY AVE,49.2622361,-123.0680846
6-27-09 6:30 PM,1830,THEFT BICYCLE UNDER $5000,4,100 W 10TH AVE,49.2621055,-123.106811
6-27-09 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,100 W 10TH AVE,49.2621055,-123.106811
6-27-09 11:00 PM,2300,THEFT BICYCLE UNDER $5000,4,900 W 10TH AVE,49.2624046,-123.1242461
6-28-09 12:15 AM,15,THEFT BICYCLE UNDER $5000,1,1100 MAINLAND ST,49.2755004,-123.120592
6-28-09 12:38 AM,38,THEFT BICYCLE UNDER $5000,2,0 POWELL ST,49.2833164,-123.1039775
6-28-09 8:00 AM,800,THEFT BICYCLE UNDER $5000,4,800 W 12TH AVE,49.260502,-123.1218318
6-28-09 8:30 AM,830,THEFT BICYCLE UNDER $5000,4,5900 TISDALL ST,49.2316899,-123.1223574
6-28-09 11:52 AM,1152,THEFT BICYCLE UNDER $5000,1,700 DAVIE ST,49.2771436,-123.126452
6-28-09 12:00 PM,1200,THEFT BICYCLE UNDER $5000,3,2700 SOPHIA ST,49.2591876,-123.0983392
6-28-09 2:00 PM,1400,THEFT BICYCLE UNDER $5000,1,900 MAINLAND ST,49.27664,-123.11895
6-28-09 2:30 PM,1430,THEFT BICYCLE UNDER $5000,99,1 NK_LOC,, 
6-28-09 4:53 PM,1653,THEFT BICYCLE UNDER $5000,2,E GEORGIA ST / GORE AVE,49.2785291,-123.0970776
6-28-09 5:00 PM,1700,THEFT BICYCLE UNDER $5000,3,2000 SCOTIA ST,49.2673714,-123.0986943
6-28-09 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,1300 HOMER ST,49.2742426,-123.1247609
6-29-09 7:00 AM,700,THEFT BICYCLE UNDER $5000,4,3200 W 38TH AVE,49.2375906,-123.17581
6-29-09 11:00 AM,1100,THEFT BICYCLE UNDER $5000,4,1900 W BROADWAY AVE,49.263605,-123.1483428
6-29-09 2:50 PM,1450,THEFT BICYCLE UNDER $5000,4,3100 ONTARIO ST,49.2575163,-123.1051207
6-29-09 4:00 PM,1600,THEFT BICYCLE UNDER $5000,4,1600 W 14TH AVE,49.258987,-123.1434453
6-29-09 5:50 PM,1750,THEFT BICYCLE UNDER $5000,1,1000 BEACH AVE,49.275995,-123.133781
6-29-09 7:45 PM,1945,THEFT BICYCLE UNDER $5000,1,500 W CORDOVA ST,49.2847108,-123.1109582
6-29-09 10:00 PM,2200,THEFT BICYCLE UNDER $5000,1,2000 HARO ST,49.292635,-123.1393917
6-30-09 12:58 AM,58,THEFT BICYCLE UNDER $5000,4,100 E 22ND AVE,49.2509804,-123.1030034
6-30-09 1:00 AM,100,THEFT BICYCLE UNDER $5000,1,1200 HARWOOD ST,49.2804278,-123.1355654
6-30-09 7:00 AM,700,THEFT BICYCLE UNDER $5000,4,GRANVILLE ST / W BROADWAY AVE,49.2636502,-123.1385567
6-30-09 8:00 AM,800,THEFT BICYCLE UNDER $5000,1,1400 ROBSON ST,49.2886349,-123.1310578
6-30-09 11:00 AM,1100,THEFT BICYCLE UNDER $5000,4,CAMBIE ST / W 8TH AVE,49.2641129,-123.1149375
6-30-09 12:27 PM,1227,THEFT BICYCLE UNDER $5000,1,500 PIPELINE RD,49.2996215,-123.1357621
6-30-09 12:40 PM,1240,THEFT BICYCLE UNDER $5000,1,2000 NELSON ST,49.2912931,-123.1415801
6-30-09 1:00 PM,1300,THEFT BICYCLE UNDER $5000,4,1500 W 2ND AVE,49.269648,-123.1390246
6-30-09 3:00 PM,1500,THEFT BICYCLE UNDER $5000,1,1100 HORNBY ST,49.2794125,-123.1266385
6-30-09 5:00 PM,1700,THEFT BICYCLE UNDER $5000,2,300 CAMBIE ST,49.2832343,-123.1090721
6-30-09 5:58 PM,1758,THEFT BICYCLE UNDER $5000,4,1700 W BROADWAY AVE,49.263665,-123.1434741
6-30-09 8:05 PM,2005,THEFT BICYCLE UNDER $5000,1,500 DRAKE ST,49.2748428,-123.1258585
6-30-09 8:30 PM,2030,THEFT BICYCLE UNDER $5000,2,1000 MAIN ST,49.275519,-123.0998023
6-30-09 11:00 PM,2300,THEFT BICYCLE UNDER $5000,3,300 E BROADWAY AVE,49.2628415,-123.0990902
2007-01-09 3:00,300,THEFT BICYCLE UNDER $5000,3,E 57TH AVE / FRASER ST,49.2182594,-123.0909456
2007-01-09 8:00,800,THEFT BICYCLE UNDER $5000,4,1600 W 8TH AVE,49.2645402,-123.1412114
2007-01-09 9:44,944,THEFT BICYCLE UNDER $5000,4,4800 MAIN ST,49.2420421,-123.1013844
2007-01-09 10:30,1030,THEFT BICYCLE UNDER $5000,2,600 ALEXANDER ST,49.2839316,-123.0912764
2007-01-09 13:00,1300,THEFT BICYCLE UNDER $5000,1,BURRARD ST / DUNSMUIR ST,49.2855457,-123.1193954
2007-01-09 14:00,1400,THEFT BICYCLE UNDER $5000,1,DAVIE ST / HOMER ST,49.2752511,-123.1232683
2007-01-09 16:00,1600,THEFT BICYCLE OVER $5000,3,200 E 11TH AVE,49.261103,-123.1009421
2007-01-09 18:00,1800,THEFT BICYCLE UNDER $5000,1,DENMAN ST / ROBSON ST,49.2914913,-123.1354626
2007-01-09 23:59,2359,THEFT BICYCLE UNDER $5000,1,BURRARD ST / DAVIE ST,49.2790867,-123.1291853
2007-02-09 9:00,900,THEFT BICYCLE UNDER $5000,2,COMMERCIAL DR / VENABLES ST,49.2766661,-123.0695678
2007-02-09 10:40,1040,THEFT BICYCLE UNDER $5000,99,1 NK_LOC,, 
2007-02-09 12:00,1200,THEFT BICYCLE UNDER $5000,1,BURRARD ST / NELSON ST,49.2811874,-123.1259894
2007-02-09 12:11,1211,THEFT BICYCLE UNDER $5000,3,2700 VICTORIA DR,49.2604154,-123.0659315
2007-02-09 15:00,1500,THEFT BICYCLE UNDER $5000,2,300 TERMINAL AVE,49.2723919,-123.0981408
2007-02-09 16:00,1600,THEFT BICYCLE UNDER $5000,1,1100 BEACH AVE,49.278429,-123.1362861
2007-02-09 18:40,1840,THEFT BICYCLE UNDER $5000,1,700 DUNSMUIR ST,49.2836327,-123.1164544
2007-02-09 21:30,2130,THEFT BICYCLE UNDER $5000,3,2400 MAIN ST,49.2637012,-123.1008467
2007-02-09 23:59,2359,THEFT BICYCLE UNDER $5000,3,FRASER ST / E 12TH AVE,49.2597249,-123.0891508
2007-03-09 8:00,800,THEFT BICYCLE UNDER $5000,1,1000 W HASTINGS ST,49.2871532,-123.117163
2007-03-09 10:30,1030,THEFT BICYCLE UNDER $5000,4,2500 WILLOW ST,49.2633108,-123.1218083
2007-03-09 12:00,1200,THEFT BICYCLE UNDER $5000,4,100 W BROADWAY AVE,49.2630401,-123.1069558
2007-03-09 14:54,1454,THEFT BICYCLE UNDER $5000,1,300 DUNSMUIR ST,49.281063,-123.1125773
2007-03-09 15:31,1531,THEFT BICYCLE OVER $5000,4,1900 BALSAM ST,49.2691433,-123.1598502
2007-03-09 21:00,2100,THEFT BICYCLE UNDER $5000,1,1100 BEACH AVE,49.278429,-123.1362861
2007-04-09 11:00,1100,THEFT BICYCLE UNDER $5000,4,1800 W 7TH AVE,49.2654677,-123.1466741
2007-04-09 11:00,1100,THEFT BICYCLE UNDER $5000,2,2300 CHARLES ST,49.2729426,-123.0578043
2007-04-09 17:00,1700,THEFT BICYCLE UNDER $5000,4,300 W 12TH AVE,49.2603433,-123.1112667
2007-04-09 20:10,2010,THEFT BICYCLE UNDER $5000,1,900 CANADA PL,49.2872868,-123.1137298
2007-05-09 7:00,700,THEFT BICYCLE UNDER $5000,1,900 CANADA PL,49.2872868,-123.1137298
2007-05-09 9:00,900,THEFT BICYCLE UNDER $5000,3,BENTALL ST / GRANDVIEW HWY,49.258217,-123.0320214
2007-05-09 10:40,1040,THEFT BICYCLE UNDER $5000,1,1700 BAYSHORE DR,49.292351,-123.1320023
2007-05-09 10:55,1055,THEFT BICYCLE UNDER $5000,2,FRANCES ST / COMMERCIAL DR,49.2794221,-123.0704447
2007-05-09 12:00,1200,THEFT BICYCLE UNDER $5000,2,1400 QUEBEC ST,49.273098,-123.1016084
2007-05-09 14:00,1400,THEFT BICYCLE UNDER $5000,2,300 WATER ST,49.2839614,-123.1072798
2007-05-09 18:15,1815,THEFT BICYCLE UNDER $5000,4,MAPLE ST / W BROADWAY AVE,49.2637892,-123.1505295
2007-05-09 19:20,1920,THEFT BICYCLE UNDER $5000,4,0 SW MARINE DR,49.2122715,-123.1065799
2007-06-09 0:00,0,THEFT BICYCLE UNDER $5000,1,1500 GRANVILLE ST,49.2738376,-123.1309433
2007-06-09 2:30,230,THEFT BICYCLE UNDER $5000,1,1200 NELSON ST,49.2839388,-123.130272
2007-06-09 6:00,600,THEFT BICYCLE UNDER $5000,3,2000 SCOTIA ST,49.2673714,-123.0986943
2007-06-09 9:00,900,THEFT BICYCLE UNDER $5000,1,1100 HAMILTON ST,49.2758583,-123.1211467
2007-06-09 10:30,1030,THEFT BICYCLE UNDER $5000,2,300 TERMINAL AVE,49.2723919,-123.0981408
2007-06-09 15:00,1500,THEFT BICYCLE UNDER $5000,2,900 TERMINAL AVE,49.2697773,-123.0838054
2007-06-09 15:00,1500,THEFT BICYCLE UNDER $5000,4,2000 STEPHENS ST,49.2683514,-123.1663378
2007-06-09 16:20,1620,THEFT BICYCLE UNDER $5000,2,500 CARRALL ST,49.2805588,-123.1043418
2007-06-09 17:00,1700,THEFT BICYCLE UNDER $5000,1,1200 HOMER ST,49.27519,-123.1233344
2007-06-09 17:00,1700,THEFT BICYCLE UNDER $5000,1,PACIFIC BLVD / DAVIE ST,49.2740355,-123.1214813
2007-06-09 22:00,2200,THEFT BICYCLE UNDER $5000,4,8600 LAUREL ST,49.2083297,-123.1261792
2007-07-09 19:00,1900,THEFT BICYCLE UNDER $5000,3,1600 E BROADWAY AVE,49.2623346,-123.0716525
2007-08-09 11:44,1144,THEFT BICYCLE UNDER $5000,2,1700 CHARLES ST,49.2730463,-123.0694531
2007-08-09 14:00,1400,THEFT BICYCLE UNDER $5000,1,600 W WATERFRONT RD,49.2885464,-123.1187093
2007-08-09 18:30,1830,THEFT BICYCLE UNDER $5000,1,1700 BEACH AVE,49.2866438,-123.1424929
2007-08-09 22:00,2200,THEFT BICYCLE UNDER $5000,3,200 E 11TH AVE,49.261103,-123.1009421
2007-08-09 22:00,2200,THEFT BICYCLE UNDER $5000,1,700 DUNSMUIR ST,49.2836327,-123.1164544
2007-08-09 23:00,2300,THEFT BICYCLE UNDER $5000,4,500 W 7TH AVE,49.2649495,-123.1149065
2007-09-09 7:45,745,THEFT BICYCLE UNDER $5000,4,800 W 12TH AVE,49.260502,-123.1218318
2007-09-09 10:30,1030,THEFT BICYCLE UNDER $5000,1,800 BURRARD ST,49.2830063,-123.1228729
2007-09-09 10:30,1030,THEFT BICYCLE UNDER $5000,2,MAIN ST / TERMINAL AVE,49.2727191,-123.0999394
2007-09-09 13:00,1300,THEFT BICYCLE UNDER $5000,1,1600 PENDRELL ST,49.2868742,-123.1391503
2007-09-09 17:00,1700,THEFT BICYCLE UNDER $5000,2,2200 COMMERCIAL DR,49.2650242,-123.0696911
2007-09-09 20:00,2000,THEFT BICYCLE UNDER $5000,1,600 ROBSON ST,49.280782,-123.1190927
2007-09-09 22:00,2200,THEFT BICYCLE UNDER $5000,4,1600 W 14TH AVE,49.258987,-123.1434453
2007-10-09 0:00,0,THEFT BICYCLE UNDER $5000,1,1100 RICHARDS ST,49.2768712,-123.1227057
2007-10-09 8:15,815,THEFT BICYCLE UNDER $5000,2,300 TERMINAL AVE,49.2723919,-123.0981408
2007-10-09 11:30,1130,THEFT BICYCLE UNDER $5000,1,600 DAVIE ST,49.2765203,-123.125233
2007-10-09 14:30,1430,THEFT BICYCLE UNDER $5000,1,600 DRAKE ST,49.2756759,-123.1272516
2007-10-09 16:00,1600,THEFT BICYCLE UNDER $5000,4,1100 CHESTNUT ST,49.2760133,-123.1461984
2007-10-09 16:30,1630,THEFT BICYCLE UNDER $5000,1,DAVIE ST / MARINASIDE CRES,49.2734437,-123.1187866
2007-10-09 17:00,1700,THEFT BICYCLE UNDER $5000,1,700 HORNBY ST,49.2837053,-123.1201634
2007-10-09 17:00,1700,THEFT BICYCLE UNDER $5000,1,800 BURRARD ST,49.2830063,-123.1228729
2007-10-09 19:00,1900,THEFT BICYCLE UNDER $5000,1,700 EXPO BLVD,49.2764234,-123.1139765
2007-10-09 19:00,1900,THEFT BICYCLE UNDER $5000,2,E PENDER ST / LAKEWOOD DR,49.280303,-123.061729
2007-10-09 21:00,2100,THEFT BICYCLE UNDER $5000,1,900 BURRARD ST,49.281874,-123.124402
2007-10-09 21:00,2100,THEFT BICYCLE UNDER $5000,4,2800 W 13TH AVE,49.2604628,-123.1684083
2007-10-09 21:00,2100,THEFT BICYCLE UNDER $5000,2,3200 E GEORGIA ST,49.2782443,-123.0364397
2007-10-09 23:45,2345,THEFT BICYCLE UNDER $5000,2,1000 MCLEAN DR,49.2651258,-123.0772617
2007-11-09 0:00,0,THEFT BICYCLE UNDER $5000,1,100 DRAKE ST,49.2719522,-123.1213996
2007-11-09 0:00,0,THEFT BICYCLE UNDER $5000,4,2700 DUNBAR ST,49.2624946,-123.1838183
2007-11-09 0:30,30,THEFT BICYCLE UNDER $5000,1,1000 BARCLAY ST,49.2819503,-123.1250348
2007-11-09 2:30,230,THEFT BICYCLE UNDER $5000,2,700 JACKSON AVE,49.278475,-123.0935271
2007-11-09 12:00,1200,THEFT BICYCLE UNDER $5000,2,100 E PENDER ST,49.2804197,-123.1021777
2007-11-09 13:20,1320,THEFT BICYCLE UNDER $5000,1,1100 MARINASIDE CRES,49.2728853,-123.1200149
2007-11-09 14:10,1410,THEFT BICYCLE UNDER $5000,1,1400 W GEORGIA ST,49.2890714,-123.1283134
2007-11-09 15:30,1530,THEFT BICYCLE UNDER $5000,4,100 W BROADWAY AVE,49.2630401,-123.1069558
2007-11-09 18:30,1830,THEFT BICYCLE UNDER $5000,1,700 HORNBY ST,49.2837053,-123.1201634
2007-11-09 18:45,1845,THEFT BICYCLE UNDER $5000,1,HOMER ST / W HASTINGS ST,49.2833967,-123.1109323
2007-11-09 20:20,2020,THEFT BICYCLE UNDER $5000,1,DAVIE ST / JERVIS ST,49.2828203,-123.1349173
2007-11-09 22:45,2245,THEFT BICYCLE UNDER $5000,2,500 ATLANTIC ST,49.2757713,-123.0917527
2007-12-09 4:30,430,THEFT BICYCLE UNDER $5000,1,1700 ROBSON ST,49.2904039,-123.1338018
2007-12-09 7:00,700,THEFT BICYCLE UNDER $5000,4,1300 DISCOVERY ST,49.2756309,-123.2016492
2007-12-09 8:00,800,THEFT BICYCLE UNDER $5000,4,W 10TH AVE / LAUREL ST,49.2624162,-123.1241886
2007-12-09 12:30,1230,THEFT BICYCLE UNDER $5000,1,300 W HASTINGS ST,49.2828092,-123.1100275
2007-12-09 14:00,1400,THEFT BICYCLE UNDER $5000,4,LAUREL ST / W BROADWAY AVE,49.263368,-123.1241716
2007-12-09 15:30,1530,THEFT BICYCLE UNDER $5000,2,100 KEEFER ST,49.2792552,-123.1044556
2007-12-09 16:00,1600,THEFT BICYCLE UNDER $5000,1,1000 BEACH AVE,49.275995,-123.133781
2007-12-09 21:00,2100,THEFT BICYCLE UNDER $5000,3,1100 E 12TH AVE,49.2596429,-123.0812216
2007-12-09 21:23,2123,THEFT BICYCLE UNDER $5000,1,1200 HARWOOD ST,49.2804278,-123.1355654
7-13-09 9:30 AM,930,THEFT BICYCLE UNDER $5000,2,2400 OXFORD ST,49.2856661,-123.0307041
7-13-09 11:00 AM,1100,THEFT BICYCLE UNDER $5000,2,700 TEMPLETON DR,49.2782966,-123.0599481
7-13-09 11:00 AM,1100,THEFT BICYCLE UNDER $5000,3,COMMERCIAL DR / E BROADWAY AVE,49.2623855,-123.0697676
7-13-09 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,1800 W BROADWAY AVE,49.263725,-123.1458731
7-13-09 2:00 PM,1400,THEFT BICYCLE UNDER $5000,2,COMMERCIAL DR / E 1ST AVE,49.2696243,-123.0696036
7-13-09 5:45 PM,1745,THEFT BICYCLE UNDER $5000,1,BURRARD ST / DUNSMUIR ST,49.2855457,-123.1193954
7-13-09 6:10 PM,1810,THEFT BICYCLE UNDER $5000,4,CAMBIE ST / W 7TH AVE,49.2649139,-123.1146963
7-13-09 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,2500 MANITOBA ST,49.2630434,-123.1068051
7-13-09 9:00 PM,2100,THEFT BICYCLE UNDER $5000,3,100 E 7TH AVE,49.2646168,-123.1028179
7-13-09 9:00 PM,2100,THEFT BICYCLE UNDER $5000,4,2100 SALAL DR,49.261497,-123.1539696
7-13-09 11:00 PM,2300,THEFT BICYCLE UNDER $5000,1,1400 W GEORGIA ST,49.2890714,-123.1283134
7-14-09 10:30 AM,1030,THEFT BICYCLE UNDER $5000,1,900 MAINLAND ST,49.27664,-123.11895
7-14-09 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,600 BUCKETWHEEL AVE,49.26788,-123.118625
7-14-09 2:00 PM,1400,THEFT BICYCLE UNDER $5000,2,700 HEATLEY AVE,49.2779197,-123.0896349
7-14-09 4:30 PM,1630,THEFT BICYCLE UNDER $5000,2,1400 QUEBEC ST,49.273098,-123.1016084
7-14-09 4:30 PM,1630,THEFT BICYCLE UNDER $5000,4,4800 MAIN ST,49.2420421,-123.1013844
7-14-09 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,1200 JERVIS ST,49.2821095,-123.1359595
7-14-09 8:30 PM,2030,THEFT BICYCLE UNDER $5000,3,3300 VICTORIA DR,49.2568663,-123.0659971
7-15-09 12:00 AM,0,THEFT BICYCLE UNDER $5000,2,500 E PENDER ST,49.2802781,-123.0935359
7-15-09 12:00 AM,0,THEFT BICYCLE UNDER $5000,1,1200 JERVIS ST,49.2821095,-123.1359595
7-15-09 3:00 AM,300,THEFT BICYCLE UNDER $5000,2,700 HEATLEY AVE,49.2779197,-123.0896349
7-15-09 8:00 AM,800,THEFT BICYCLE UNDER $5000,2,0 WATER ST,49.2834932,-123.10441
7-15-09 6:00 PM,1800,THEFT BICYCLE UNDER $5000,1,SEYMOUR ST / W GEORGIA ST,49.2818558,-123.1171355
7-15-09 7:30 PM,1930,THEFT BICYCLE UNDER $5000,2,0 W PENDER ST,49.2805977,-123.1049393
7-15-09 10:30 PM,2230,THEFT BICYCLE UNDER $5000,1,DAVIE ST / BURRARD ST,49.2790867,-123.1291853
7-16-09 12:00 AM,0,THEFT BICYCLE UNDER $5000,1,1000 NELSON ST,49.2812444,-123.1261033
7-16-09 12:00 AM,0,THEFT BICYCLE UNDER $5000,3,2200 E 41ST AVE,49.2328416,-123.0620738
7-16-09 9:15 AM,915,THEFT BICYCLE UNDER $5000,4,1700 W BROADWAY AVE,49.263665,-123.1434741
7-16-09 11:00 AM,1100,THEFT BICYCLE UNDER $5000,1,700 PACIFIC BLVD,49.2762069,-123.1101398
7-16-09 11:30 AM,1130,THEFT BICYCLE UNDER $5000,2,500 POWELL ST,49.2830862,-123.0931476
7-16-09 1:57 PM,1357,THEFT BICYCLE UNDER $5000,1,1200 GRANVILLE ST,49.2770901,-123.1262426
7-16-09 3:00 PM,1500,THEFT BICYCLE UNDER $5000,4,700 W 7TH AVE,49.2650395,-123.1199121
7-16-09 5:17 PM,1717,THEFT BICYCLE UNDER $5000,1,600 RICHARDS ST,49.2823008,-123.1145441
7-16-09 5:30 PM,1730,THEFT BICYCLE UNDER $5000,1,8900 STANLEY PARK DR,49.293515,-123.1479144
7-16-09 8:00 PM,2000,THEFT BICYCLE UNDER $5000,3,E 41ST AVE / JOYCE ST,49.2331128,-123.0374799
7-16-09 8:30 PM,2030,THEFT BICYCLE UNDER $5000,1,1200 DAVIE ST,49.2818324,-123.1334408
7-16-09 10:30 PM,2230,THEFT BICYCLE UNDER $5000,4,500 W 13TH AVE,49.2594602,-123.1150868
7-16-09 11:30 PM,2330,THEFT BICYCLE UNDER $5000,4,400 W 19TH AVE,49.2538987,-123.112715
7-17-09 12:00 AM,0,THEFT BICYCLE UNDER $5000,4,2400 SPRUCE ST,49.2652095,-123.1288934
7-17-09 12:00 PM,1200,THEFT BICYCLE UNDER $5000,1,1100 BEACH AVE,49.278429,-123.1362861
7-17-09 12:45 PM,1245,THEFT BICYCLE UNDER $5000,1,DUNSMUIR ST / HORNBY ST,49.2848932,-123.118376
7-17-09 6:00 PM,1800,THEFT BICYCLE UNDER $5000,1,1500 W PENDER ST,49.2900141,-123.1289675
7-17-09 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,100 NELSON ST,49.2760851,-123.1181288
7-17-09 8:00 PM,2000,THEFT BICYCLE UNDER $5000,4,400 MOBERLY RD,49.2678017,-123.1175074
7-18-09 1:30 PM,1330,THEFT BICYCLE UNDER $5000,1,300 W GEORGIA ST,49.2799928,-123.1145652
7-18-09 3:15 PM,1515,THEFT BICYCLE UNDER $5000,4,1600 JOHNSTON ST,49.2719744,-123.135084
7-18-09 3:30 PM,1530,THEFT BICYCLE UNDER $5000,2,1100 VICTORIA DR,49.2748593,-123.0656236
7-18-09 3:55 PM,1555,THEFT BICYCLE UNDER $5000,1,1700 W GEORGIA ST,49.2924008,-123.1334396
7-18-09 4:00 PM,1600,THEFT BICYCLE UNDER $5000,4,1400 W 5TH AVE,49.2667424,-123.1361398
7-18-09 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,1600 JOHNSTON ST,49.2719744,-123.135084
7-18-09 7:35 PM,1935,THEFT BICYCLE UNDER $5000,4,3900 POINT GREY RD,49.271067,-123.191671
7-18-09 8:00 PM,2000,THEFT BICYCLE UNDER $5000,1,800 BURRARD ST,49.2830063,-123.1228729
7-18-09 10:00 PM,2200,THEFT BICYCLE UNDER $5000,4,1200 JOHNSTON ST,49.2695403,-123.1319831
7-18-09 10:22 PM,2222,THEFT BICYCLE UNDER $5000,1,1000 EXPO BLVD,49.2764234,-123.1139765
7-18-09 10:45 PM,2245,THEFT BICYCLE UNDER $5000,1,1500 HOWE ST,49.2741574,-123.131606
7-18-09 11:00 PM,2300,THEFT BICYCLE UNDER $5000,4,900 LAMEYS MILL RD,49.2669882,-123.1332954
7-18-09 11:45 PM,2345,THEFT BICYCLE UNDER $5000,4,2800 MANITOBA ST,49.2603076,-123.1069283
7-19-09 12:00 AM,0,THEFT BICYCLE UNDER $5000,1,200 ALVIN NAROD MEWS,49.2745167,-123.1199808
7-19-09 9:30 AM,930,THEFT BICYCLE UNDER $5000,1,600 BURRARD ST,49.2855168,-123.1194116
7-19-09 10:00 AM,1000,THEFT BICYCLE UNDER $5000,2,300 GORE AVE,49.2803441,-123.0973394
7-19-09 10:03 AM,1003,THEFT BICYCLE UNDER $5000,2,1800 E PENDER ST,49.2802712,-123.0682775
7-19-09 11:17 AM,1117,THEFT BICYCLE UNDER $5000,2,1000 MAIN ST,49.275519,-123.0998023
7-19-09 12:21 PM,1221,THEFT BICYCLE UNDER $5000,4,100 W BROADWAY AVE,49.2630401,-123.1069558
7-19-09 1:30 PM,1330,THEFT BICYCLE UNDER $5000,1,1200 HORNBY ST,49.278112,-123.128135
7-19-09 2:00 PM,1400,THEFT BICYCLE UNDER $5000,4,1300 ARBUTUS ST,49.2745161,-123.1524798
7-19-09 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,OAK ST / W 6TH AVE,49.2659895,-123.1265031
7-19-09 9:00 PM,2100,THEFT BICYCLE UNDER $5000,4,3000 W 7TH AVE,49.265848,-123.1715845
7-19-09 9:00 PM,2100,THEFT BICYCLE UNDER $5000,3,KINGSWAY / GLEN DR,49.2530168,-123.0817924
7-20-09 3:52 AM,352,THEFT BICYCLE OVER $5000,4,4400 W 10TH AVE,49.2637833,-123.2059058
7-20-09 5:00 AM,500,THEFT BICYCLE UNDER $5000,3,5100 MOSS ST,49.2381781,-123.0465512
7-20-09 6:00 AM,600,THEFT BICYCLE UNDER $5000,4,2600 W 5TH AVE,49.26745,-123.1644324
7-20-09 2:30 PM,1430,THEFT BICYCLE UNDER $5000,1,HORNBY ST / NELSON ST,49.2805349,-123.1249738
7-20-09 3:00 PM,1500,THEFT BICYCLE UNDER $5000,2,1400 QUEBEC ST,49.273098,-123.1016084
7-20-09 3:15 PM,1515,THEFT BICYCLE UNDER $5000,1,300 W GEORGIA ST,49.2799928,-123.1145652
7-20-09 3:20 PM,1520,THEFT BICYCLE UNDER $5000,1,300 W GEORGIA ST,49.2799928,-123.1145652
7-20-09 3:40 PM,1540,THEFT BICYCLE UNDER $5000,4,1400 W 5TH AVE,49.2667424,-123.1361398
7-20-09 5:30 PM,1730,THEFT BICYCLE UNDER $5000,1,DENMAN ST / PENDRELL ST,49.2879734,-123.140748
7-20-09 6:50 PM,1850,THEFT BICYCLE UNDER $5000,3,900 E 37TH AVE,49.2364893,-123.0861129
7-20-09 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,800 W 12TH AVE,49.260502,-123.1218318
7-20-09 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,2300 CORNWALL AVE,49.2725899,-123.1574655
7-20-09 7:20 PM,1920,THEFT BICYCLE UNDER $5000,1,700 DENMAN ST,49.2921571,-123.1344178
7-21-09 10:00 AM,1000,THEFT BICYCLE UNDER $5000,2,1400 QUEBEC ST,49.273098,-123.1016084
7-21-09 1:30 PM,1330,THEFT BICYCLE UNDER $5000,4,1500 JOHNSTON ST,49.2719744,-123.135084
7-21-09 1:30 PM,1330,THEFT BICYCLE UNDER $5000,1,ROBSON ST / HOWE ST,49.2820134,-123.1208172
7-21-09 3:00 PM,1500,THEFT BICYCLE UNDER $5000,4,1600 JOHNSTON ST,49.2719744,-123.135084
7-21-09 3:15 PM,1515,THEFT BICYCLE UNDER $5000,4,JOHNSTON ST / ANDERSON ST,49.271139,-123.1339846
7-21-09 4:30 PM,1630,THEFT BICYCLE UNDER $5000,1,500 W HASTINGS ST,49.2840565,-123.1119757
7-21-09 4:30 PM,1630,THEFT BICYCLE UNDER $5000,3,GLEN DR / KINGSWAY,49.25297,-123.08177
7-21-09 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,1300 CARTWRIGHT ST,49.2697945,-123.1338688
7-21-09 6:50 PM,1850,THEFT BICYCLE UNDER $5000,1,1000 BURRARD ST,49.2811755,-123.1259815
7-21-09 8:10 PM,2010,THEFT BICYCLE UNDER $5000,4,3000 W 4TH AVE,49.2684141,-123.1720912
7-21-09 10:00 PM,2200,THEFT BICYCLE UNDER $5000,1,1200 ROBSON ST,49.2860046,-123.1270034
7-22-09 11:09 AM,1109,THEFT BICYCLE UNDER $5000,2,2200 CASSIAR ST,49.2647054,-123.0309886
7-22-09 1:00 PM,1300,THEFT BICYCLE UNDER $5000,1,800 AVISON WAY,49.3002759,-123.1303614
7-22-09 1:11 PM,1311,THEFT BICYCLE OVER $5000,4,100 W BROADWAY AVE,49.2630401,-123.1069558
7-22-09 3:15 PM,1515,THEFT BICYCLE UNDER $5000,1,200 DAVIE ST,49.2743625,-123.1219157
7-22-09 6:00 PM,1800,THEFT BICYCLE UNDER $5000,3,3300 VICTORIA DR,49.2568663,-123.0659971
7-22-09 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,1200 JOHNSTON ST,49.2695403,-123.1319831
7-22-09 7:30 PM,1930,THEFT BICYCLE UNDER $5000,4,1600 JOHNSTON ST,49.2719744,-123.135084
